,SourceName,TargetName
11249,somerset mom,सोमरसेट मॉम
11250,somkaanta,सोमकांता
11251,somkaantaa,सोमकांता
11252,somkanta,सोमकांता
11253,somnath jyotirlinga,सोमनाथ ज्योतिर्लिंग
11254,sompaal,सोमपाल
11255,son,सोन
11256,sona koyo stee,सोना कोयो स्टी
11257,sonaali,सोनाली
11258,sonakshi,सोनाक्षी
11259,sonal,सोनल
11260,sonalee,सोनाली
11261,sonar kila,सोनार किला
11262,sonata,सोनाटा
11263,songadra,सोनगद्र
11264,soni,सोनी
11265,sonia gandhi,सोनिया गांधी
11266,sonikaa,सोनिका
11267,sonipat,सोनीपत
11268,soniya,सोनिया
11269,sonoran,सोनोरॅन
11270,sonpur,सोनपुर
11271,sony,सोनी
11272,sonya,सोनिया
11273,sooraj,सूरज
11274,soorat,सूरत
11275,soorma bhopali,सूरमा भोपाली
11276,soory,सूर्य
11277,sooryakaantaa,सूर्यकांता
11278,sooryapriyaa,सूर्यप्रिया
11279,sooryaputr,सूर्यपुत्र
11280,sophia,सोफिया
11281,sophia high school,सोफिया हाई स्कूल
11282,sophie,सोफी
11283,sorcha,सोर्चा
11284,sorrento 1,सॉरेन्टो 1
11285,sourabh,सौरभ
11286,sourabhi,सौरभि
11287,soutan,सौतन
11288,souten ki beti,सौतन की बेटी
11289,south arlington church of christ,साउथ अर्लिंग्टन
11290,south bank university,साउथ बैंक यूनिवर्सिटी
11291,south carolina,साउथ कैरोलिना
11292,south china,साउथ चायना
11293,south korea,साउथ कोरिया
11294,south seminole baptist,साउथ सेमीनोल बैपटिस्ट
11295,southampton,साउथम्पटन
11296,southern petrochem,साउदर्न पेट्रोकेम
11297,southern sea,सदर्न सी
11298,spanish waltz,स्पैनिश वाल्ट्ज
11299,sparviero,स्पारविएरो
11300,spector,स्पेक्टर
11301,spectramind,स्पेक्ट्रामाइंड
11302,spectrum signal processing,स्पेक्ट्रम सिग्नल प्रोसेसिंग
11303,spence,स्पेंस
11304,spencer,स्पेन्सर
11305,spetses museum,स्पेट्सेस म्युज़ियम
11306,spike,स्पाइक
11307,spingarn medal,स्पिनगार्न मेडल
11308,spiro,स्पिरो
11309,spitbank fort,स्पिटबैंक फोर्ट
11310,sprague,स्प्रेगुए
11311,springsteen,स्प्रिंगस्टीन
11312,squads,सक्वैड्‍स
11313,square dance,स्क्वाएर डांस
11314,squash,सक्वैश
11315,squiddy awards,स्क्विडी अवार्ड्‍स
11316,srapanch,स्रपंच
11317,sri adhikari,श्री अधिकारी
11318,sri kalahasti,श्री कालहस्ती
11319,"sri ramakrishna vidyashala, mysore","श्री रामकृष्ण व‍िद्याशाला, मैसूर"
11320,sri shakti,श्री शक्ती
11321,sri thendayuthapani,श्री थेंदयूथपानी
11322,sridevi,श्रीदेवी
11323,sridharan jeganathan,श्रीधरन जगनाथन
11324,srikakulam,श्रीकाकुलम
11325,srinath,श्रीनाथ
11326,srisailam,श्री शैलम
11327,sristi,सृष्टि
11328,stacey,स्टेसी
11329,stacie,स्टेसी
11330,staddon,स्टैडन
11331,stan,स्टैन
11332,stanley,स्टेनली
11333,stanley de silva,स्टैनले डे सिल्वा
11334,stanley fort,स्टैनले फोर्ट
11335,star,स्टार
11336,star of mysore,स्टार ऑफ मैसूर
11337,stargazer,स्टारगेज़र
11338,state bnk tr,स्टेट बैंक ऑफ त्रावणकोर
11339,state farm insurance,स्टेट फ़ार्म इंश्योरेंस
11340,state grid,स्टेट ग्रिड
11341,state heraldic museum,स्टेट हेराल्ड‍िक म्युज़ियम
11342,state museum of the vermont historical society,स्टेट म्युज़ियम ऑफ द वरमाउंट हिस्टॉरिकल सोसायट‍ी
11343,state tower,स्टेट टॉवर
11344,state university of new york,स्टेट यूनिवर्सिटी ऑफ न्यू यॉर्क
11345,stavita,स्तविता
11346,stedman,स्टेडमैन
11347,steel,स्टील
11348,steele prize,स्टील प्राइज़
11349,stefan,स्टीफन
11350,steffi,स्टेफी
11351,steffie,स्टेफी
11352,steiner leisure limited,स्टेनर लेज़र लिमिटेड
11353,steinfeld cup,स्टेनफील्ड कप
11354,stele forest museum,स्टेल फॉरेस्ट म्युज़ियम
11355,stephen,स्टीफन
11356,stephen leacock award,स्टीफन लीकॉक अवार्ड
11357,stephen peall,स्टीफन पील
11358,sterling bio,स्टर्लिंग बायो
11359,sterlite,स्टरलाइट
11360,steve rhodes,स्टीव रोड्‍स
11361,steve rixon,स्टीव रिक्सन
11362,steve smith,स्टीव स्मिथ
11363,steve waugh,स्टीव वॉ
11364,steve wonder,स्टीव वॉन्डर
11365,steve wozniak,स्टीव वॉज़निक
11366,steven,स्टीवन
11367,steven hawking,स्टीवन हॉकिंग
11368,steven jack,स्टीवन जैक
11369,stew,स्टीव
11370,stewart,स्टीवर्ट
11371,stillman,स्टिलमैन
11372,stirling smith museum and art gallery,स्टर्ल‍िंग स्म‍िथ म्युज़ियम एण्ड आर्ट गैलरी
11373,stockholm,स्टॉकहोम
11374,stockton,स्टॉकटन
11375,stora enso,स्टोरा एंसो
11376,strait of hormuz,स्ट्रेट ऑफ होरमज़
11377,strait of magellan,स्ट्रेट ऑफ मेगॅलन
11378,strawberry fields world school,स्ट्रॉबेरी फील्ड्स वर्ल्ड स्कूल
11379,stromboli,स्ट्रोम्बोलि
11380,stu,स्टू
11381,stuart carlisle,स्टुअर्ट कार्लिस्ले
11382,stuart law,स्टुअर्ट लॉ
11383,stuart matsikenyeri,स्टुअर्ट मैटसिकेन्येरी
11384,stuart williams,स्टुअर्ट विलियम्स
11385,studio museum in harlen,स्टुड‍ियो म्युज़ियम इन हार्लेन
11386,studs,स्टड्स
11387,stuti,स्तुति
11388,stuttgart,स्टटगर्ट
11389,styles,स्टाइल्स
11390,su'ad,सुआह
11391,subah,सुबह
11392,subarna,सुबर्ना
11393,subex systems,सुबेक्स सिस्टम्स
11394,subhaash,सुभाष
11395,subhadra,सुभद्रा
11396,subhagya,सुभाग्या
11397,subhashini,सुभाषिणी
11398,subhedar,सुभेदार
11399,subrat,सुब्रत
11400,subrata,सुब्रता
11401,subros,सुब्रोस
11402,subroto,सुब्रोतो
11403,sucharita,सुचरिता
11404,sucheta,सुचेता
11405,suchira,सुचिरा
11406,suchita,सुचिता
11407,sudan,सुडान
11408,sudath pasqual,सुदाथ पासक्वेल
11409,sudeep,सुदीप
11410,sudeepa,सुदीपा
11411,sudesh,सुदेश
11412,sudeshna,सुदेषणा
11413,sudha,सुधा
11414,sudhaa,सुधा
11415,sudhaakar,सुधाकर
11416,sudhakar,सुधाकर
11417,sudhanshu,सुधांशु
11418,sudhira,सुधिरा
11419,sudi,सुदी
11420,sudipta,सुदीप्ता
11421,sudipti,सुदीप्ति
11422,sudrashan,सुदर्शना
11423,suez canal,स्वेज़ केनाल
11424,suffren,सफ्रेन
11425,sugandh,सुगंध
11426,sugandhi,सुगंधि
11427,sugar,शुगर
11428,sugateey,सुगतीय
11429,sugita,सुगिता
11430,suhas,सुहास
11431,suhayb,सुहैब
11432,suhaylah,सुहेलाह
11433,suhayr,सुहेर
11434,suheera,सुहीरा
11435,sujala,सुजला
11436,sukanya,सुकन्या
11437,sukaynah,सुकेनाह
11438,suketu,सुकेतु
11439,sukhanand,सुखानंद
11440,sukhdev,सुखदेव
11441,sukhinder,सुखिन्दर
11442,sula,सुला
11443,sulabha,सुलभा
11444,sulafah,सुलफाह
11445,sulagte arman,सुलगते अरमान
11446,sulakshana,सुलक्षणा
11447,sulalita,सुललिता
11448,sulayk,सुलेक
11449,sulayman,सुलेमान
11450,sule,सुले
11451,sulekha,सुलेखा
11452,sulfur,सल्फर
11453,sultan,सुल्तान
11454,sultanat,सल्तनत
11455,sultani,सुल्तानी
11456,sultanpuria,सुल्तानपुरिया
11457,sulwyn,सुल्विन
11458,sumana,सुमन
11459,sumanah,सुमनाह
11460,sumanolata,सुमनोलता
11461,sumantra,सुमंत्र
11462,sumati,सुमति
11463,sumatra,सुमात्रा
11464,sumidero,सुमिडेरो
11465,sumita,सुमिता
11466,sumitomo,सुमिटोमो
11467,sumitra,सुमित्रा
11468,sumitranandan pant,सुमित्रानंदन पंत
11469,summayyah,सुमेय्याह
11470,summer,समर
11471,summit awards,सुमित अवार्ड्‍स
11472,sumter,सम्टर
11473,sun trust plaza,सन ट्रस्ट प्लाज़ा
11474,sunanda,सुनन्दा
11475,sunandini,सुनन्दिनी
11476,sunayana,सुनयना
11477,sunayani,सुनयनी
11478,sundar,सुन्दर
11479,sundaram fasteners,सुंदरम फ़ास्टनर्स
11480,sundarataa,सुंदरता
11481,sundarbans,सुंदरबन्स
11482,sunday communications limited,सनडे कम्युनिकेशंस लिमिटेड
11483,sundram,सुंदरम
11484,suneel,सुनील
11485,suneet,सुनीत
11486,sunflag iron,सनफ़्लैग आयरन
11487,sunil gavaskar,सुनील गावस्कर
11488,sunil joshi,सुनील जोशी
11489,sunil wettimuny,सुनिल वेट्टीमुनी
