,Unnamed: 0,SourceName,TargetName
12530,12530,vrahaspativaar,वृहस्पतिवार
12531,12531,vrahat,वृहत
12532,12532,vrajabala,व्रजबाला
12533,12533,vritti,वृत्ति
12534,12534,vuntut,वनटूट
12535,12535,vusi sibanda,व्युसी सिबांडा
12536,12536,vyakhya,व्याख्या
12537,12537,vyapaar,व्यापार
12538,12538,vyapak,व्यापक
12539,12539,vyavhare,व्यवहारे
12540,12540,vyom,व्योम
12541,12541,vyomesh,व्योमेश
12542,12542,vyomkesh,व्योमकेश
12543,12543,wachovia corp,वैकॉविया कॉर्प
12544,12544,wade,वेड
12545,12545,wade seccombe,वेड सेकॉम्ब
12546,12546,wadech,वदेच
12547,12547,waelhem,वेलहेम
12548,12548,wafa,वफ़ा
12549,12549,wafadaar,वफ़ादार
12550,12550,wafi,वाफी
12551,12551,wafiyah,वाफियाह
12552,12552,waggoner,वेगनर
12553,12553,wahabah,वहाबाह
12554,12554,wahb,वाहब
12555,12555,wahban,वाहबान
12556,12556,waheed,वहीद
12557,12557,waheeda,वहीदा
12558,12558,wahem,वहम
12559,12559,wahid,वहीद
12560,12560,wahidah,वहीदाह
12561,12561,wahidul gani,वहीदुल गानी
12562,12562,wajahatullah wasti,वजाहतुल्लाह वस्ती
12563,12563,wajeeh,वजीह
12564,12564,wajid,वाजिद
12565,12565,wajihah,वजीहाह
12566,12566,wakeel,वकील
12567,12567,wakefield christian,वेकफ़िल्ड क्रिश्चियन
12568,12568,wal mart stores,वॉल मार्ट स्टोर्स
12569,12569,waldemar,वाल्डेमर
12570,12570,waldo,वाल्डो
12571,12571,waldron,वाल्ड्रन
12572,12572,walgreen,वॉलग्रीन
12573,12573,walihah,वलीहाह
12574,12574,waliyah,वलियाह
12575,12575,walker,वॉकर
12576,12576,wallace,वैलेस
12577,12577,walmiki,वाल्मीकि
12578,12578,walsh,वॉल्श
12579,12579,walt whitman,वॉल्ट व्हिटमॅन
12580,12580,walter,वाल्टर
12581,12581,walter kohn,वॉल्टर कोहन
12582,12582,walter model,वॉल्टर मॉडेल
12583,12583,walter scott,वॉल्टरस्कॉट
12584,12584,waltz,वाल्ट्ज
12585,12585,wamil,वामिल
12586,12586,wapusk,वापुस्क
12587,12587,waqar,व़कार
12588,12588,waqar younis,वकार युनिस
12589,12589,waqt ke shahzade,वक्त के शहज़ादे
12590,12590,waqt ki deewar,वक्त की दीवार
12591,12591,waqt ki pukar,वक्त की पुकार
12592,12592,waqt waqt ki baat,वक्त वक्त की बात
12593,12593,war between brandenburg and sweden,वार बिट्वीन ब्रेडनबर्ग एण्ड स्वीडन
12594,12594,war cross with sword,वार क्रास विद स्वॉर्ड
12595,12595,war of devolution,वार ऑफ डिवॉल्यूशन
12596,12596,war of the bavarian succession,वार ऑफ द बेवेरियन सक्सेशन
12597,12597,war of the grand alliance,वार ऑफ द ग्रैंड अलाएंस
12598,12598,war of the holy league,वार ऑफ होली लीग
12599,12599,war of the reunions,वार ऑफ द रीयूनियंस
12600,12600,war of the second coalition,वार ऑफ द सेकंड कॉलिशन
12601,12601,wardah,वर्दाह
12602,12602,wardha,वर्धा
12603,12603,warnix,वॉरनिक्स
12604,12604,warren,वारेन
12605,12605,warren community,वारेन कम्युनिटी
12606,12606,warren hegg,वॉरेन हेग
12607,12607,warren wisneski,वॉरेन विसनेस्की
12608,12608,warsaw,वारसो
12609,12609,warsaw frederic chopin,वॉर्सा फ़्रेडरीक चोपिन
12610,12610,wartsila,वर्टसिला
12611,12611,warwah,वरवाह
12612,12612,wasan,वसन
12613,12613,wasatch,वासाच
12614,12614,waseefah,वज़ीफाह
12615,12615,waseemah,वज़ीमाह
12616,12616,wasifah,वज़ीफाह
12617,12617,wasim jaffer,वसीम जाफर
12618,12618,wasim raja,वसीम राजा
12619,12619,wasimah,वसीमाह
12620,12620,wasna,वस्ना
12621,12621,wasp,वास्प
12622,12622,waste management,वेस्ट मैनेजमेंट
12623,12623,water polo,वाटर पोलो
12624,12624,water tower place,वॉटर टॉवर प्लेस
12625,12625,waterphone,वाटरफोन
12626,12626,waterton lakes,वॉटरटॉन सरोवर
12627,12627,watumohai,वाटुमोहाई
12628,12628,waverly,वेवरलूी
12629,12629,wavre-sainte-catherine,वैवर-सेंट-कैथरीन
12630,12630,wawona,ववोना
12631,12631,wayland,वेलैंड
12632,12632,wayne,वेन
12633,12633,wayne clark,वेन क्लार्क
12634,12634,wayne daniel,वेन डैनियल
12635,12635,wayne james,वेन जेम्स
12636,12636,wayne larkins,वेन लार्किंस
12637,12637,wayne newton,वेन न्यूटन
12638,12638,webzen,वेब्ज़ेन
12639,12639,wedlock,वेडलॉक
12640,12640,wein,वेन
12641,12641,welcome,वेलकम
12642,12642,weldon,वेल्डन
12643,12643,"welham boys' school, dehradun","वेल्हैम बॉयज़ स्कूल, देहरादून"
12644,12644,"welham girls' high school, dehradun","वेल्हैम गर्ल्स हाई स्कूल, देहरादून"
12645,12645,wellington,वेलिंग्टन
12646,12646,wellman,वेलमेन
12647,12647,wellpoint,वेलपॉईंट
12648,12648,wells fargo,वेल्स फ़ार्गो
12649,12649,wendell,वेंडेल
12650,12650,wendy,वेंडी
12651,12651,wernecke,वर्नेक
12652,12652,west coast,वेस्ट कोस्ट
12653,12653,west coast pape,वेस्ट कोस्ट पेप
12654,12654,west coast swing,वेस्ट कोस्ट स्विंग
12655,12655,west sarguja,वेस्ट सरगुजा
12656,12656,west spitsbergen,वेस्ट स्पीट्‍सबर्गन
12657,12657,westbrook,वेस्टब्रूक
12658,12658,westminster presbyterian,वेस्टमिनस्टर प्रेसबिटेरियन
12659,12659,westside,वेस्टसाइड
12660,12660,weylin,वेलिन
12661,12661,weymark,वेमार्क
12662,12662,weymouth,वेमाउथ
12663,12663,wheelchair basketball,व्हीलचेयर बास्केटबॉल
12664,12664,whistler,व्हिस्टलर
12665,12665,whitbread,व्हिटब्रेड
12666,12666,whitby,व्हिटबी
12667,12667,whitcomb,व्हाइटकॉम्ब
12668,12668,whitney museum of american art,व्ह‍िटनी म्युज़ियम ऑफ अमेर‍िकन आर्ट
12669,12669,whittaker,व्हाइटेकर
12670,12670,whoopi goldberg,व्हूपी गोल्डबर्ग
12671,12671,wickers,विकर्स
12672,12672,wickerson,विकर्सन
12673,12673,wickramasinghe,विक्रमासिंघे
12674,12674,widad,विदाद
12675,12675,widerthan,वाइडरदैन
12676,12676,wilbur,विल्बर
12677,12677,wilda,विल्डा
12678,12678,wildewood christian,वाइल्डवुड क्रिश्चियन
12679,12679,wilf slack,विल्फ स्लैक
12680,12680,wilfred,विल्फ्रेड
12681,12681,wilhem busch museum,व‍िल्हेम बुश म्युज़ियम
12682,12682,wilkin,विल्किन
12683,12683,wilkinson,विल्किनसन
12684,12684,will,विल
12685,12685,willard,विलार्ड
12686,12686,willem,विलेम
12687,12687,william,विलियम
12688,12688,william nagar,विलियम नगर
12689,12689,william randolph hearst,विलियम रेंडॉल्फ़ हर्स्ट
12690,12690,william shakespeare,विलियम शेक्सपियर
12691,12691,williamite war in ireland,विलियामाइट वार इन आयरलैंड
12692,12692,williams tower,विल्यम्स टॉवर
12693,12693,williamsburg,विलियम्सबर्ग
12694,12694,willie brown,विली ब्राउन
12695,12695,willingdon reservoir,विलिंगडन रिज़रवायर
12696,12696,wilmer,विल्मर
12697,12697,wilmet,विल्मेट
12698,12698,wilona,विलोना
12699,12699,wilson,विल्सन
12700,12700,wilson castle,व‍िल्सन कॅसल
12701,12701,wilton,विल्टन
12702,12702,wimborn,विम्बॉर्न
12703,12703,winchell,विनचेल
12704,12704,wind river,विंडरिवर
12705,12705,windham county historical museum,व‍िंडहैम काउंट‍ी ह‍िस्टॉर‍िकल म्युज़ियम
12706,12706,winfield,विनफील्ड
12707,12707,winfred,विनफ्रेड
12708,12708,winifred,विनिफ्रेड
12709,12709,winnipeg,विनिपेग
12710,12710,winola,विनोला
12711,12711,winona ryder,विनोना रायडर
12712,12712,winslow,विनस्लो
12713,12713,winston benjamin,विंस्टन बेंजामिन
12714,12714,winston churchill,विंस्टन चर्चिल
12715,12715,wipro,विप्रो
12716,12716,wireless museum,वायरलेस म्युज़ियम
12717,12717,wirt,वर्ट
12718,12718,wisden cricketer of the year,विस्डन क्रिकेटर ऑफ द ईयर
12719,12719,wisma,विस्मा
12720,12720,wittelsbach,विट्टल्सबैक
12721,12721,woh din aayega,वो दिन आएगा
12722,12722,woh phir nahin aayee,वो फिर नहीं आई
12723,12723,woh saat din,वो सात दिन
12724,12724,wohi bhayanak raat,वही भयानक रात
12725,12725,wolf prize in mathematics,वॉल्फ प्राइज़ इन मैथमेटिक्स
12726,12726,wollaston,वॉलास्टन
12727,12727,wolseley,वॉल्सेले
12728,12728,wolverine,वॉल्वरिन
12729,12729,women's literature prize,वुमेन्स लिट्रेचर प्राइज़
12730,12730,won,वॉन
12731,12731,wood buffalo,वूड बफेलो
12732,12732,woodham,वुडहैम
12733,12733,woodrow,वुड्रो
12734,12734,woods,वुड्स
12735,12735,woodstock historical society,वुडस्टॉक ह‍िस्टॉर‍िकल सोसायटी
12736,12736,"woodstock school, mussoorie","वूडस्टॉक स्कूल, मसूरी"
12737,12737,woody allen,वुडी एलन
12738,12738,woolworths,वूलवर्थ्स
12739,12739,workstream,वर्कस्ट्रीम
12740,12740,world association of newspapers's golden pen of freedom award,वर्ल्ड एसोसिएशन ऑफ न्युज़पेपर्स गोल्डन पेन ऑफ फ्रीडम अवार्ड
